"","V1"
"V2_512",-5.40111631179197e-05
"V2_513",0.0138453512573269
"V2_514",-0.00907030287967879
"V2_515",-0.0162146760193983
"V2_516",-0.040098969661612
"V2_517",-0.0238473319473992
"V2_518",0.00235320181465886
"V2_519",0.00219730902703045
"V2_520",0.0234472110412799
"V2_521",-0.023864197418167
"V2_522",0.0013141428947984
"V2_523",-0.0168102609578156
"V2_524",-0.00719483664045218
"V2_525",-0.011048498208273
"V2_526",-0.00359456575337038
"V2_527",-0.0123535460146629
"V2_528",0.0154414246995672
"V2_529",-0.0198505706236626
"V2_530",-0.0115518967543781
"V2_531",-0.0231167422424953
"V2_532",-0.00599300396506189
"V2_533",0.0257740716994109
"V2_534",-0.0188980903225785
"V2_535",-0.0123110568208151
"V2_536",-0.019504503480217
"V2_537",-0.0233401396855472
"V2_538",-0.0393714888012759
"V2_539",-0.000133792302597801
"V2_540",-0.0261980161709653
"V2_541",-0.0188849466461632
"V2_542",0.0182901866371006
"V2_543",-0.0143128135657658
"V2_544",-0.0309661964559059
"V2_545",-0.00563287970527623
"V2_546",0.0122977816869078
"V2_547",-0.0144646239958842
"V2_548",-0.0365170977592662
"V2_549",-0.00061366502319395
"V2_550",-0.0241982993706134
"V2_551",-0.0181378937863804
"V2_552",-0.00902346979199971
"V2_553",0.00623450639429971
"V2_554",-0.00450658920333459
"V2_555",-0.0191557647355353
"V2_556",0.0367312752826107
"V2_557",-0.0180808131832304
"V2_558",0.0257068345365048
"V2_559",-0.0094973737814181
"V2_560",-0.0194424895116139
"V2_561",0.00543322745677658
"V2_562",-0.0214636724697217
"V2_563",-0.00373375611641409
"V2_564",0.00719825703409856
"V2_565",-0.00302252763898681
"V2_566",0.00688256341499646
"V2_567",-0.0343439420804589
"V2_568",0.017266950059361
"V2_569",-0.0149165422005743
"V2_570",-0.00499717351604857
"V2_571",0.0031986474309612
"V2_572",-0.0283550719383101
"V2_573",-0.00168856261408421
"V2_574",-0.00784435546232069
"V2_575",-0.00995346578987959
"V2_576",-0.00766433003040739
"V2_577",0.00702506423139212
"V2_578",0.00727466879238877
"V2_579",-0.00496148674148181
"V2_580",0.00131433591865554
"V2_581",-0.00694070936998062
"V2_582",0.0192045418738936
"V2_583",-0.00207282024997168
"V2_584",-0.0257865976823841
"V2_585",-0.00745777461296891
"V2_586",0.00918473869545584
"V2_587",-0.00844210130126324
"V2_588",-0.0145980845694523
"V2_589",-0.00219913664440002
"V2_590",-0.0153658640822012
"V2_591",-0.012032018069752
"V2_592",0.00144307408081339
"V2_593",-0.0381327189983122
"V2_594",0.0103831007553848
"V2_595",-0.00914702056363799
"V2_596",-0.0186469246208092
"V2_597",-0.00672128990090171
"V2_598",-0.0330054601775308
"V2_599",-0.00989325281826787
"V2_600",-0.00453601276917337
"V2_601",-0.00997428005076056
"V2_602",-0.0122385522286813
"V2_603",-0.0138616655413064
"V2_604",0.00409934131933789
"V2_605",-0.00481166591359239
"V2_606",0.023546940404178
"V2_607",-0.0204763762389578
"V2_608",-0.0100770627238825
"V2_609",-0.0211281274313019
"V2_610",-0.00441717413609162
"V2_611",-0.021920605461931
"V2_612",-0.0101659049212107
"V2_613",-0.0233555114479783
"V2_614",0.00643603893803735
"V2_615",-0.0161219115832111
"V2_616",-0.0109545710740067
"V2_617",-0.00851121399221272
"V2_618",0.00896846618650175
"V2_619",-0.00972497933383674
"V2_620",0.022725608142955
"V2_621",-0.0079379219458858
"V2_622",-0.00458906722637091
"V2_623",-0.0172203191173299
"V2_624",-0.0181707329372637
"V2_625",-0.0167184394384138
"V2_626",-0.0136905993627343
"V2_627",-0.03714060735326
"V2_628",-0.00606040733822537
"V2_629",-0.0108981577284603
"V2_630",-0.0180993322852252
"V2_631",-0.0320801027083146
"V2_632",-0.0222603698444089
"V2_633",-0.0126502684656287
"V2_634",0.00165838121987802
"V2_635",-0.00929196622949719
"V2_636",0.00176317166651603
"V2_637",-0.0143527958819073
"V2_638",-0.0360460715551775
"V2_639",-0.000868157736346609
"V2_640",-0.0103096470432871
