,0
2014,9.840371903707987e-13
2015,9.848471441210123e-13
2016,9.855062927575573e-13
2017,9.89798761168277e-13
2018,9.926547145647219e-13
2019,9.935458778669024e-13
2020,9.949350644946505e-13
2021,9.959164647977577e-13
2022,1.0002759926999372e-12
2023,1.0008590515121987e-12
2024,1.003283243496971e-12
2025,1.0043717928094986e-12
2026,1.0062694928545564e-12
2027,1.0066852814038222e-12
2028,1.016569582200364e-12
2029,1.0176629010210708e-12
2030,1.0179432099906513e-12
2031,1.0181850811176678e-12
2032,1.022053578567839e-12
2033,1.0222108291472716e-12
2034,1.0256868268016317e-12
2035,1.0270510236077081e-12
2036,1.0271893583955813e-12
2037,1.0296856761226e-12
2038,1.0326596003398552e-12
2039,1.0334098107125092e-12
2040,1.0336517880770002e-12
2041,1.0413724240388838e-12
2042,1.0419456193757984e-12
2043,1.0429286197609873e-12
2044,1.0454337354487545e-12
2045,1.0507238933755348e-12
2046,1.051241945667652e-12
2047,1.0549550897887073e-12
2048,1.058230253322825e-12
2049,1.0586757888247026e-12
2050,1.0617040361598157e-12
2051,1.062053364118937e-12
2052,1.0635471153727476e-12
2053,1.0686652190483489e-12
2054,1.0696429369952554e-12
2055,1.075990903177218e-12
2056,1.0766772880956351e-12
2057,1.0801582805629883e-12
2058,1.08026456768209e-12
2059,1.0818079635186229e-12
2060,1.0871711933540729e-12
2061,1.0890085130749458e-12
2062,1.0904470414436726e-12
2063,1.0911985837949872e-12
2064,1.095820893665172e-12
2065,1.1023855135252911e-12
2066,1.1024581981856834e-12
2067,1.1040128979032568e-12
2068,1.1050606865229577e-12
2069,1.107004449295956e-12
2070,1.1145878842754676e-12
2071,1.1155595402851744e-12
2072,1.11957907268328e-12
2073,1.1232212327631826e-12
2074,1.125427326513376e-12
2075,1.12708864295487e-12
2076,1.1279759482991992e-12
2077,1.1280656435777216e-12
2078,1.12884490257492e-12
2079,1.1297084756129877e-12
2080,1.1395261486769514e-12
2081,1.1418714079320488e-12
2082,1.1545762931487126e-12
2083,1.1567273338589967e-12
2084,1.1581953573241792e-12
2085,1.1598405252903226e-12
2086,1.168582338993707e-12
2087,1.1692193417363685e-12
2088,1.1692281327581671e-12
2089,1.171320614052804e-12
2090,1.1725991785105584e-12
2091,1.174645782817431e-12
2092,1.1765509631102897e-12
2093,1.1805882655166866e-12
2094,1.1873889220680267e-12
2095,1.1918681441645205e-12
2096,1.1920724259608272e-12
2097,1.2023175971061778e-12
2098,1.2037829287018195e-12
2099,1.2060334758047171e-12
2100,1.2108306561213498e-12
2101,1.210900402038215e-12
2102,1.2142581836174019e-12
2103,1.21461057461146e-12
2104,1.2160031836893662e-12
2105,1.21909596423308e-12
2106,1.2206921630346228e-12
2107,1.2220392225637157e-12
2108,1.226725017083745e-12
2109,1.2283216569769095e-12
2110,1.2325871232097207e-12
2111,1.236963617819237e-12
2112,1.2408527472031463e-12
2113,1.2427114214834945e-12
2114,1.2503247058551222e-12
2115,1.2503965575295804e-12
2116,1.2507272262548939e-12
2117,1.2517100579015997e-12
2118,1.253122296466822e-12
2119,1.2549650559786105e-12
2120,1.2628024278047176e-12
2121,1.2647393506412059e-12
2122,1.2701048842101902e-12
2123,1.2710237770203373e-12
2124,1.2737008641911867e-12
2125,1.27441843871193e-12
2126,1.2794104799942019e-12
2127,1.2904542229722126e-12
2128,1.2922962549541248e-12
2129,1.298561618679899e-12
2130,1.301563172910567e-12
2131,1.3029585651405161e-12
2132,1.304517434286019e-12
2133,1.3051828993524644e-12
2134,1.3073918568096786e-12
2135,1.3135316639617165e-12
2136,1.3168639584090934e-12
2137,1.3200460767525039e-12
2138,1.3216410436448142e-12
2139,1.3237101518695551e-12
2140,1.3264121264778828e-12
2141,1.3325568192679923e-12
2142,1.335760070485714e-12
2143,1.3362393196093209e-12
2144,1.343029711762141e-12
2145,1.3442459913372357e-12
2146,1.3447236580622768e-12
2147,1.3471311637874889e-12
2148,1.3474295481005972e-12
2149,1.3519241274752906e-12
2150,1.3597540954368253e-12
2151,1.3638106639684986e-12
2152,1.3653892730949835e-12
2153,1.3669663095123632e-12
2154,1.3676281819954253e-12
2155,1.372919890148557e-12
2156,1.3730028584351542e-12
2157,1.3898568923487711e-12
2158,1.4011889957514974e-12
2159,1.4018787203697797e-12
2160,1.403962459835511e-12
2161,1.4092622145738812e-12
2162,1.4093705162092079e-12
2163,1.4128271648375877e-12
2164,1.4136470812353229e-12
2165,1.4169370881138912e-12
2166,1.4324103862004798e-12
2167,1.4334608635783597e-12
2168,1.4346684484654328e-12
2169,1.4347751457022988e-12
2170,1.4392864437817402e-12
2171,1.443611825353906e-12
2172,1.4494916681768124e-12
2173,1.4524185339786519e-12
2174,1.4550554093818462e-12
2175,1.4566288178128962e-12
2176,1.4615433355162443e-12
2177,1.4745768660501592e-12
2178,1.474881615271968e-12
2179,1.4825291848947291e-12
2180,1.4837055197741257e-12
2181,1.487606601103158e-12
2182,1.4898396304905248e-12
2183,1.4899463804954714e-12
2184,1.4929007643789126e-12
2185,1.494363469755173e-12
2186,1.4997934088199223e-12
2187,1.51935325901978e-12
2188,1.5208111981109371e-12
2189,1.5248362085609425e-12
2190,1.527369115252615e-12
2191,1.527460791503042e-12
2192,1.5313387834479196e-12
2193,1.5410936030047482e-12
2194,1.5427648350210667e-12
2195,1.5433287112693302e-12
2196,1.5447693566894669e-12
2197,1.5517253376948818e-12
2198,1.5576774749913312e-12
2199,1.5589361142525546e-12
2200,1.5711062338195085e-12
2201,1.5713514486401427e-12
2202,1.5830680047325857e-12
2203,1.5897806373832602e-12
2204,1.5974048449861126e-12
2205,1.5987881358110368e-12
2206,1.5999637463162593e-12
2207,1.6077513916568987e-12
2208,1.608152919385807e-12
2209,1.6101177159288378e-12
2210,1.6161022825795125e-12
2211,1.6168852397025708e-12
2212,1.6188229757522041e-12
2213,1.620761039650173e-12
2214,1.622132182857099e-12
2215,1.6261073031634342e-12
2216,1.6263539178263427e-12
2217,1.6271659458056643e-12
2218,1.6285378859865695e-12
2219,1.6432176001854264e-12
2220,1.6499236876588076e-12
2221,1.6558790468159319e-12
2222,1.6618583790633782e-12
2223,1.6656282612979166e-12
2224,1.6743393330954397e-12
2225,1.6759877051077277e-12
2226,1.6831230042388878e-12
2227,1.6969178537606308e-12
2228,1.6984124177233612e-12
2229,1.7075679442649282e-12
2230,1.7095273587718867e-12
2231,1.7155134301124778e-12
2232,1.722266443240725e-12
2233,1.7326586208695375e-12
2234,1.7348942491502176e-12
2235,1.737300755486099e-12
2236,1.7382671277048289e-12
2237,1.7383872842999818e-12
2238,1.7436518536237997e-12
2239,1.7478067979250669e-12
2240,1.7557651622730396e-12
2241,1.7697365631216716e-12
2242,1.7769070007251442e-12
2243,1.784423235162187e-12
2244,1.7878401360144045e-12
2245,1.7880380825500882e-12
2246,1.7989357651647427e-12
2247,1.8014312682065616e-12
2248,1.8065661423482213e-12
2249,1.807728237922874e-12
2250,1.8244919441137544e-12
2251,1.8301728837608707e-12
2252,1.8325478903093993e-12
2253,1.8585592932389065e-12
2254,1.8689762660625335e-12
2255,1.8703483093888205e-12
2256,1.872933870556839e-12
2257,1.8766189312630375e-12
2258,1.8770125831512928e-12
2259,1.8781858152055342e-12
2260,1.8824814981466036e-12
2261,1.884392486084886e-12
2262,1.8884856636515195e-12
2263,1.8894198615066475e-12
2264,1.8931062023679406e-12
2265,1.901264478393416e-12
2266,1.9157256563177206e-12
2267,1.9220673972250795e-12
2268,1.93507407191644e-12
2269,1.939929842045984e-12
2270,1.9518555897108765e-12
2271,1.9537368632745443e-12
2272,1.9572699226218345e-12
2273,1.957878495240742e-12
2274,1.9603945141021625e-12
2275,1.963631701352701e-12
2276,1.9671326069083195e-12
2277,1.9703103652932933e-12
2278,1.9938353044686207e-12
2279,1.999558658263711e-12
2280,2.0000743548500645e-12
2281,2.0125156430749638e-12
2282,2.0254799972972006e-12
2283,2.0280733909966635e-12
2284,2.044908261957533e-12
2285,2.0570329472842573e-12
2286,2.0615637091955408e-12
2287,2.0630836938984042e-12
2288,2.0665897000186457e-12
2289,2.0675619992467883e-12
2290,2.07484899681163e-12
2291,2.07623972140604e-12
2292,2.092998528000876e-12
2293,2.095920441416535e-12
2294,2.101949442147246e-12
2295,2.1028617334218437e-12
2296,2.1047332524915826e-12
2297,2.108970413238377e-12
2298,2.111321290075138e-12
2299,2.1257249146391868e-12
2300,2.141405130819508e-12
2301,2.1493373083649955e-12
2302,2.1495081707002287e-12
2303,2.1571403347522393e-12
2304,2.1597420674920473e-12
2305,2.164145794997471e-12
2306,2.183873215466671e-12
2307,2.192281955570118e-12
2308,2.2003755535960488e-12
2309,2.2119228262314984e-12
2310,2.230200101755899e-12
2311,2.2384219253648496e-12
2312,2.244105105841602e-12
2313,2.248994913934815e-12
2314,2.253547542164278e-12
2315,2.2539543131383776e-12
2316,2.2540812244804893e-12
2317,2.2591296161590933e-12
2318,2.2831989133030962e-12
2319,2.2840054767608247e-12
2320,2.2905212045943426e-12
2321,2.2980257288373438e-12
2322,2.301808636241076e-12
2323,2.3189962757319983e-12
2324,2.3224415705258354e-12
2325,2.328414195489e-12
2326,2.348960242588216e-12
2327,2.350473453706728e-12
2328,2.353516942219136e-12
2329,2.371419059479011e-12
2330,2.387275773197263e-12
2331,2.403740259556045e-12
2332,2.413306325118738e-12
2333,2.4149768690593763e-12
2334,2.416411461240199e-12
2335,2.4291772555518953e-12
2336,2.441561904831228e-12
2337,2.445960642898436e-12
2338,2.4591132002571597e-12
2339,2.4595102200704196e-12
2340,2.472086920711945e-12
2341,2.481534357961392e-12
2342,2.4835107608771268e-12
2343,2.4893119055372863e-12
2344,2.503105674030341e-12
2345,2.510305872382231e-12
2346,2.5536080775681112e-12
2347,2.561193173473782e-12
2348,2.563469072249017e-12
2349,2.5695141187284963e-12
2350,2.587849931800996e-12
2351,2.6072632445237443e-12
2352,2.614411506725771e-12
2353,2.621433155109139e-12
2354,2.6214462425067204e-12
2355,2.6313718294708956e-12
2356,2.6333091060113555e-12
2357,2.6373088486144304e-12
2358,2.6509172733343674e-12
2359,2.6630510908797653e-12
2360,2.667714530584291e-12
2361,2.6809841539649886e-12
2362,2.6859541378633296e-12
2363,2.6901093204276608e-12
2364,2.7004534563101043e-12
2365,2.702661523433056e-12
2366,2.715519271963468e-12
2367,2.7460578694165758e-12
2368,2.7500951999198663e-12
2369,2.7701185362188017e-12
2370,2.7764569966747916e-12
2371,2.7944979125570947e-12
2372,2.842860356245504e-12
2373,2.8510761433345057e-12
2374,2.85565243861355e-12
2375,2.862103463116878e-12
2376,2.8799715228714187e-12
2377,2.8845228874147127e-12
2378,2.8874105517530413e-12
2379,2.922440636108123e-12
2380,2.9227355416482603e-12
2381,2.928471027183412e-12
2382,2.948448360915108e-12
2383,2.9496669991235223e-12
2384,2.9648046369894275e-12
2385,2.9753611478993375e-12
2386,2.978430127431805e-12
2387,2.995090155557143e-12
2388,2.9994460981685873e-12
2389,3.0222253618141823e-12
2390,3.0252940345734074e-12
2391,3.0274462216940344e-12
2392,3.0418512596199865e-12
2393,3.0594121580874363e-12
2394,3.0606009513892654e-12
2395,3.0689901982032094e-12
2396,3.0780970326740517e-12
2397,3.083070420223843e-12
2398,3.084350321218034e-12
2399,3.085441226861196e-12
2400,3.1011874544692485e-12
2401,3.1139905355076006e-12
2402,3.1741858397158652e-12
2403,3.202968942586198e-12
2404,3.240531417561496e-12
2405,3.253401437866311e-12
2406,3.2747371797984956e-12
2407,3.2933159024475406e-12
2408,3.300647058352322e-12
2409,3.3040586784098744e-12
2410,3.3080209329823434e-12
2411,3.310279779631375e-12
2412,3.3207640895458148e-12
2413,3.33800575631452e-12
2414,3.34428763801631e-12
2415,3.3681212370494446e-12
2416,3.395343359116133e-12
2417,3.418848063168647e-12
2418,3.4195987577530247e-12
2419,3.4264296770890166e-12
2420,3.4327715634647974e-12
2421,3.454924774255418e-12
2422,3.459453743482866e-12
2423,3.4670148229408237e-12
2424,3.485826924537111e-12
2425,3.505983028130034e-12
2426,3.5670680703022e-12
2427,3.5902401443115508e-12
2428,3.5982767585768795e-12
2429,3.6104212087516688e-12
2430,3.64003127271857e-12
2431,3.643795466131562e-12
2432,3.645729670529464e-12
2433,3.736339446352001e-12
2434,3.7512248770885634e-12
2435,3.803534891419775e-12
2436,3.803643721740633e-12
2437,3.813398467327696e-12
2438,3.826216946853802e-12
2439,3.829426118102967e-12
2440,3.864193159390578e-12
2441,3.889261545305906e-12
2442,3.893166739448319e-12
2443,3.903839985634348e-12
2444,3.929139371385391e-12
2445,3.962206860445062e-12
2446,3.965842612615872e-12
2447,3.966048924710636e-12
2448,3.99699693414101e-12
2449,4.00350290303752e-12
2450,4.0410740940576615e-12
2451,4.048011130507957e-12
2452,4.058340507685262e-12
2453,4.087807922751862e-12
2454,4.112975341478408e-12
2455,4.148833766459744e-12
2456,4.190676699231943e-12
2457,4.19264597127098e-12
2458,4.224905287352433e-12
2459,4.2563213236748956e-12
2460,4.291142809284875e-12
2461,4.328604793914223e-12
2462,4.33445311378989e-12
2463,4.353138201867221e-12
2464,4.353904212643725e-12
2465,4.358612559159782e-12
2466,4.3710629033756795e-12
2467,4.375222691786696e-12
2468,4.4939755380346415e-12
2469,4.5125258206676124e-12
2470,4.551543942892387e-12
2471,4.55483658571962e-12
2472,4.557861295000399e-12
2473,4.586663331924404e-12
2474,4.59922151823599e-12
2475,4.6019623396909474e-12
2476,4.625331592098229e-12
2477,4.6385342314123954e-12
2478,4.7447607840787e-12
2479,4.748937969261311e-12
2480,4.843748103574771e-12
2481,4.86217476205633e-12
2482,4.862453366656072e-12
2483,4.870525210860766e-12
2484,4.9462059401773064e-12
2485,4.980648779639189e-12
2486,4.999298016673395e-12
2487,5.044204107395796e-12
2488,5.045867013373802e-12
2489,5.053313730958784e-12
2490,5.069149333988314e-12
2491,5.0857666416943224e-12
2492,5.203280230670132e-12
2493,5.21558686309107e-12
2494,5.256163789387131e-12
2495,5.263768809044929e-12
2496,5.39004209324118e-12
2497,5.390257385596887e-12
2498,5.426452191531235e-12
2499,5.429781773382837e-12
2500,5.510252134809725e-12
2501,5.5692468966329384e-12
2502,5.589758814823904e-12
2503,5.592103360489236e-12
2504,5.595904653305465e-12
2505,5.6730491538431674e-12
2506,5.6813209758376505e-12
2507,5.737048112785488e-12
2508,5.804813745760938e-12
2509,5.88170366089873e-12
2510,5.941531646222366e-12
2511,6.011117910059519e-12
2512,6.017639519053515e-12
2513,6.024834533141439e-12
2514,6.066180590338252e-12
2515,6.081054305170959e-12
2516,6.112884139947518e-12
2517,6.165251435481749e-12
2518,6.226292182356988e-12
2519,6.260197797173297e-12
2520,6.4192785414545514e-12
2521,6.4342159775406074e-12
2522,6.50251464830804e-12
2523,6.576764078886765e-12
2524,6.593509146353526e-12
2525,6.653378961858289e-12
2526,6.678542818701008e-12
2527,6.723030276656154e-12
2528,6.794635080820917e-12
2529,6.847066018095474e-12
2530,6.9565266205193364e-12
2531,6.9575576993428785e-12
2532,7.105650143040488e-12
2533,7.225069262691009e-12
2534,7.316433845946004e-12
2535,7.334935953950224e-12
2536,7.437665740510108e-12
2537,7.486299398248066e-12
2538,7.52218753957288e-12
2539,7.531589753119375e-12
2540,7.565086628985196e-12
2541,7.585913871403935e-12
2542,7.867117026910905e-12
2543,7.965061065868773e-12
2544,7.966761340490191e-12
2545,8.152762213930943e-12
2546,8.198878771384367e-12
2547,8.199838439026128e-12
2548,8.25527901057978e-12
2549,8.275054592389489e-12
2550,8.427805008181247e-12
2551,8.443329067520026e-12
2552,8.507188196349389e-12
2553,8.534493135473658e-12
2554,8.702876118572277e-12
2555,8.768047916871743e-12
2556,8.817528494302666e-12
2557,8.97410809761465e-12
2558,8.996577848709844e-12
2559,9.149100837780184e-12
2560,9.325721804551484e-12
2561,9.361083268466055e-12
2562,9.372989247001818e-12
2563,9.741847107340125e-12
2564,1.0026407577432289e-11
2565,1.0275573514269894e-11
2566,1.0331559592881481e-11
2567,1.0361213477071217e-11
2568,1.0447657225630301e-11
2569,1.080650159917401e-11
2570,1.0855731314478906e-11
2571,1.094333952672881e-11
2572,1.1234611085783897e-11
2573,1.131007144621594e-11
2574,1.1528597987072495e-11
2575,1.175835124238224e-11
2576,1.1968872256783788e-11
2577,1.2057122490951852e-11
2578,1.222397454189648e-11
2579,1.241617713434572e-11
2580,1.2660365689113889e-11
2581,1.2954444578486977e-11
2582,1.3239276319261408e-11
2583,1.347074386950509e-11
2584,1.3893862772312698e-11
2585,1.4084978942617894e-11
2586,1.455542745943934e-11
2587,1.5191869880918467e-11
2588,1.526387237136257e-11
2589,1.5509574387635e-11
2590,1.5763792038243766e-11
2591,1.578094440335045e-11
2592,1.639653123040791e-11
2593,1.68617435141243e-11
2594,1.690869839970098e-11
2595,1.802689335389802e-11
2596,1.809478583726211e-11
2597,1.898504752731139e-11
2598,1.919771163710395e-11
2599,2.029422477187031e-11
2600,2.033480154680602e-11
2601,2.1564314190877035e-11
2602,2.1802615873421927e-11
2603,2.184395412009361e-11
2604,2.2014296710693415e-11
2605,2.2551965546011524e-11
2606,2.359368673696909e-11
2607,2.439013773391587e-11
2608,2.5535695918519362e-11
2609,2.6400502797071377e-11
2610,2.7138956712531726e-11
2611,2.786102902332901e-11
2612,2.8235007287131042e-11
2613,2.9019684482894298e-11
2614,3.323449084678422e-11
2615,3.413073880052355e-11
2616,3.4203799823552784e-11
2617,3.74153300723718e-11
2618,4.091308580955631e-11
2619,4.632845591075414e-11
2620,4.642102885566072e-11
2621,4.9755533481417925e-11
2622,5.0238366874377095e-11
2623,5.6779263669036285e-11
2624,6.269817133574131e-11
2625,6.909311291932253e-11
2626,7.998317503150984e-11
2627,8.758674866013017e-11
2628,1.1307219515197016e-10
2629,1.2150499028013985e-10
2630,1.276116759325812e-10
2631,1.4234635888773208e-10
2632,1.4856617944879714e-10
2633,1.51690172046504e-10
2634,1.6792821213901273e-10
2635,2.0457395562868452e-10
2636,2.220866891351523e-10
2637,2.236203508358467e-10
2638,2.445436276901261e-10
2639,2.547386011819326e-10
2640,2.741825211778283e-10
2641,2.788981304187486e-10
2642,2.940970414827845e-10
2643,2.9744314688890406e-10
2644,3.068824251793499e-10
2645,3.2633974853284237e-10
2646,3.4113223246002123e-10
2647,3.6149547333326317e-10
2648,3.6552489864352503e-10
2649,3.7471841466724e-10
2650,3.7737639918829483e-10
2651,3.819889156065048e-10
2652,4.045539924086379e-10
2653,4.110248469676403e-10
2654,4.14694932583065e-10
2655,4.221335855810366e-10
2656,4.2914273530568874e-10
2657,4.426023301793984e-10
2658,4.56666022363823e-10
2659,4.636100370779808e-10
2660,4.671927554601587e-10
2661,4.893057219129844e-10
2662,4.999523757682151e-10
2663,5.173887568926385e-10
2664,5.256549047456756e-10
2665,5.280393672365031e-10
2666,5.382908488678087e-10
2667,5.488293265199057e-10
2668,5.585526627085302e-10
2669,5.715199411431551e-10
2670,5.82012295970009e-10
2671,5.942461654281795e-10
2672,6.034969626722561e-10
2673,6.054746979341537e-10
2674,6.147415430609858e-10
2675,6.27957125290178e-10
2676,6.391099566618912e-10
2677,6.507765501575981e-10
2678,6.519912037638551e-10
2679,6.6435476197625e-10
2680,6.710497435211768e-10
2681,6.83856079102618e-10
2682,6.918497918276777e-10
2683,7.086378783960239e-10
2684,7.140210728535641e-10
2685,7.298923756043779e-10
2686,7.320646574205336e-10
2687,7.398816527473217e-10
2688,7.610855890394939e-10
2689,7.731688126619994e-10
2690,7.747162097328109e-10
2691,7.860559153146681e-10
2692,7.948920756960462e-10
2693,8.191090142508282e-10
2694,8.366746062791428e-10
2695,8.437164118631554e-10
2696,8.444165762781249e-10
2697,8.509561168976454e-10
2698,8.5901192828221e-10
2699,8.7695082803471e-10
2700,8.868535120311119e-10
2701,8.97433742049586e-10
2702,8.991568587161262e-10
2703,9.17419113832503e-10
2704,9.24148544148496e-10
2705,9.283028903523905e-10
2706,9.501660790002103e-10
2707,9.529196080933017e-10
2708,9.678894746105883e-10
2709,9.832382244777594e-10
2710,9.897210400676072e-10
2711,9.935517838429072e-10
2712,1.0114717361450595e-09
2713,1.0201602969723372e-09
2714,1.0340065779305191e-09
2715,1.0425587939086722e-09
2716,1.04684709163812e-09
2717,1.062734166202644e-09
2718,1.070742464929776e-09
2719,1.0808351624912892e-09
2720,1.0853496818034155e-09
2721,1.1042776107515446e-09
2722,1.1130459639767643e-09
2723,1.1256414634525858e-09
2724,1.1397490243918949e-09
2725,1.1616952783462018e-09
2726,1.1620573498131149e-09
2727,1.189737445288507e-09
2728,1.1986857440764492e-09
2729,1.2088377472168473e-09
2730,1.214282946637526e-09
2731,1.2221996903689685e-09
2732,1.2315137589795247e-09
2733,1.2448216647702408e-09
2734,1.2580317214849508e-09
2735,1.2764231255225269e-09
2736,1.3004874556806851e-09
2737,1.3032414418734983e-09
2738,1.3236977960895008e-09
2739,1.326318206730691e-09
2740,1.3268942055318227e-09
2741,1.3463136305261772e-09
2742,1.3654890637810295e-09
2743,1.3918236159002311e-09
2744,1.40736478663559e-09
2745,1.4243721694528027e-09
2746,1.4494388623323855e-09
2747,1.4517408922609473e-09
2748,1.4522076449962362e-09
2749,1.4793709665552421e-09
2750,1.5039808332028917e-09
2751,1.5190678392812918e-09
2752,1.5266042123849609e-09
2753,1.5384457358642254e-09
2754,1.54366979120671e-09
2755,1.5585999293615573e-09
2756,1.5805538427238349e-09
2757,1.5912674438954371e-09
2758,1.6080115077131116e-09
2759,1.6278229531006038e-09
2760,1.6430926393793165e-09
2761,1.6574221837828422e-09
2762,1.6580692682347466e-09
2763,1.6663961593838545e-09
2764,1.6893420461998956e-09
2765,1.7157601443147109e-09
2766,1.737492440628788e-09
2767,1.7375682711084778e-09
2768,1.7672610864484178e-09
2769,1.7868404681538483e-09
2770,1.8067448915643193e-09
2771,1.8343403397244105e-09
2772,1.8360232926057221e-09
2773,1.8404902729761858e-09
2774,1.8708945584618705e-09
2775,1.879544229564627e-09
2776,1.8977669510558113e-09
2777,1.9020362055953427e-09
2778,1.9096822528098927e-09
2779,1.947990784033401e-09
2780,1.956785562867781e-09
2781,1.970252523321887e-09
2782,1.9804395806757797e-09
2783,1.997900626155896e-09
2784,2.0045886858536382e-09
2785,2.0321926029764392e-09
2786,2.0463577686437705e-09
2787,2.0577252192362223e-09
2788,2.071296806186246e-09
2789,2.096382305105532e-09
2790,2.1090700808275264e-09
2791,2.150296144903632e-09
2792,2.1606524577100284e-09
2793,2.1799923196992827e-09
2794,2.2084773095566147e-09
2795,2.219616341365303e-09
2796,2.2393936066285316e-09
2797,2.257818754386284e-09
2798,2.2684778869044138e-09
2799,2.280739717145701e-09
2800,2.304326434525824e-09
2801,2.3330511295819667e-09
2802,2.33664336120742e-09
2803,2.341624110621251e-09
2804,2.367550462553933e-09
2805,2.367785402896943e-09
2806,2.423796244475651e-09
2807,2.4370228170482003e-09
2808,2.469539489109323e-09
2809,2.4726856160914657e-09
2810,2.49618758960261e-09
2811,2.5106021522574316e-09
2812,2.5138210696222427e-09
2813,2.5279677264000326e-09
2814,2.556406880168472e-09
2815,2.57194108332633e-09
2816,2.5983309510325927e-09
2817,2.6107490727662224e-09
2818,2.6416267001104823e-09
2819,2.6682299864760126e-09
2820,2.6885750355733997e-09
2821,2.7234328351217083e-09
2822,2.7427102402559782e-09
2823,2.7695661832764652e-09
2824,2.7827521703132422e-09
2825,2.7902517839081745e-09
2826,2.814699588869694e-09
2827,2.8420370590964313e-09
2828,2.852173080689894e-09
2829,2.8608404899627902e-09
2830,2.8852786144156063e-09
2831,2.9177690679706465e-09
2832,2.920710311274947e-09
2833,2.951995825936646e-09
2834,2.987900758888439e-09
2835,3.0064765139611973e-09
2836,3.036977358131127e-09
2837,3.04225480253003e-09
2838,3.0757063710989534e-09
2839,3.1113671334186924e-09
2840,3.1349552725067166e-09
2841,3.1624417877980283e-09
2842,3.1746212551238064e-09
2843,3.19020243539837e-09
2844,3.2085300328158736e-09
2845,3.244196023891034e-09
2846,3.2661514361786664e-09
2847,3.2832389345875014e-09
2848,3.3309147357251828e-09
2849,3.357253412801404e-09
2850,3.4040793197993623e-09
2851,3.4111979636763236e-09
2852,3.4312089519568912e-09
2853,3.4727828667944256e-09
2854,3.497346807322576e-09
2855,3.518114980292941e-09
2856,3.5417127282558683e-09
2857,3.5498336652133936e-09
2858,3.5546865337164504e-09
2859,3.5913368112656424e-09
2860,3.5992891292810005e-09
2861,3.65195633004883e-09
2862,3.707351930202283e-09
2863,3.726411593249164e-09
2864,3.7335743490038335e-09
2865,3.765346273682688e-09
2866,3.783898517137432e-09
2867,3.823165623200059e-09
2868,3.862249997475124e-09
2869,3.888544874172034e-09
2870,3.910586548143783e-09
2871,3.9276414686771695e-09
2872,3.96963897066598e-09
2873,3.985910338345629e-09
2874,4.0111444644028275e-09
2875,4.094032582530401e-09
2876,4.114483105472319e-09
2877,4.142361777035052e-09
2878,4.176405757793647e-09
2879,4.1903427664430055e-09
2880,4.2246898870871475e-09
2881,4.249815688553397e-09
2882,4.276421260042421e-09
2883,4.279479559087306e-09
2884,4.3005977784326005e-09
2885,4.352800466880423e-09
2886,4.365165895771069e-09
2887,4.399290817965668e-09
2888,4.41771838360975e-09
2889,4.49060748486266e-09
2890,4.5036711224584156e-09
2891,4.534881853769935e-09
2892,4.559632571748873e-09
2893,4.615211649558649e-09
2894,4.620040491933848e-09
2895,4.661066766591707e-09
2896,4.6847886066576565e-09
2897,4.749197190785087e-09
2898,4.766693201258277e-09
2899,4.789561572144735e-09
2900,4.8226092245984215e-09
2901,4.847856851723137e-09
2902,4.865011928275709e-09
2903,4.915194270130004e-09
2904,4.9926516740004364e-09
2905,5.018303050040446e-09
2906,5.077118385456333e-09
2907,5.0935337413098186e-09
2908,5.104721955643353e-09
2909,5.1239116105181326e-09
2910,5.161260715505348e-09
2911,5.169520715088532e-09
2912,5.244540103076851e-09
2913,5.284088977006931e-09
2914,5.295251878402351e-09
2915,5.332706590096855e-09
2916,5.396250768641464e-09
2917,5.402299650726574e-09
2918,5.459837556084135e-09
2919,5.54404285377973e-09
2920,5.575951693421767e-09
2921,5.583607194192622e-09
2922,5.6538242607091525e-09
2923,5.67823612898296e-09
2924,5.699323993126241e-09
2925,5.732084694631319e-09
2926,5.793912344254698e-09
2927,5.811555543674008e-09
2928,5.847490813364188e-09
2929,5.913909370599482e-09
2930,5.921575617833056e-09
2931,5.962025163531818e-09
2932,6.003010516586474e-09
2933,6.03584393611785e-09
2934,6.0662130284620826e-09
2935,6.123193042322647e-09
2936,6.1739406974013795e-09
2937,6.211427560198058e-09
2938,6.2573710154937e-09
2939,6.294608909874045e-09
2940,6.326763103409299e-09
2941,6.396873440345122e-09
2942,6.439907698152142e-09
2943,6.458820388076492e-09
2944,6.474849625851233e-09
2945,6.535826985887146e-09
2946,6.567497661910416e-09
2947,6.61599015944605e-09
2948,6.638669125348923e-09
2949,6.707174991370128e-09
2950,6.716282637124254e-09
2951,6.776678067142746e-09
2952,6.785492700890397e-09
2953,6.859873161609512e-09
2954,6.910797704367598e-09
2955,6.9351626455127465e-09
2956,6.97253396537654e-09
2957,7.0267623994474435e-09
2958,7.044574110164767e-09
2959,7.095920626708037e-09
2960,7.1307675213714236e-09
2961,7.1745808994412016e-09
2962,7.238316453315328e-09
2963,7.343282585474792e-09
2964,7.3742205417124414e-09
2965,7.44108649484474e-09
2966,7.45425846600216e-09
2967,7.499104505675463e-09
2968,7.550975908051973e-09
2969,7.569072850651665e-09
2970,7.662899962575279e-09
2971,7.7078886291233e-09
2972,7.765674102534826e-09
2973,7.779007785613738e-09
2974,7.828518935592363e-09
2975,7.857172283383817e-09
2976,7.939391825616043e-09
2977,8.01977653593752e-09
2978,8.02388372985362e-09
