,GTX,GTY,GTZ,XL,YL,ZL,XH,YH,ZH
49,0.21493758263727422,0.27323428990047316,0.3375990323386693,0.1454787516056194,-0.16121916410100434,-0.24123800686849461,-1.4039184354938166,1.3654760183291499,1.3754369713222254
50,1.4484365670413282,1.4392112809797137,1.4697241819531062,1.0283559780580214,-1.0238894263845715,-1.043813272114612,0.2978334830422954,-0.28300923912837445,-0.3517035773213185
51,1.7167066227071983,1.7170358819381573,1.8090864156090554,1.2096497094795584,-1.2584576411144035,-1.2853519030427414,0.2053849708734552,-0.20326058524276214,-0.19269226600046307
52,1.9712400167345216,1.9965674310115593,1.9761127544633763,1.3760703519701412,-1.3504480850483092,-1.398136499823325,0.6162266021686107,-0.6208698640547254,-0.555569148238503
53,-1.0307751216331722,-1.0209859820995892,-0.9909397898375247,-0.7473937978498183,0.7065964349191436,0.6941273780183965,-0.4186491363551406,0.3077909543190155,0.3747889490136814
54,-0.717953100185617,-0.6786923013120583,-0.747388504017899,-0.5064975037987832,0.47930323488344184,0.532063596095064,-0.7967933219098349,0.8606146248648137,0.7524014533408632
55,-1.1355528548004297,-1.0805903136957733,-1.1911618011822775,-0.7890220095349926,0.775590123743045,0.8424713085265485,0.14782411507153814,-0.07292532094556448,-0.11840412569808101
56,1.834930263948496,1.803022324527428,1.7864917119199384,1.3020879660004594,-1.237015806020019,-1.2629519961825602,-0.5878013270367277,0.5611143824663819,0.5561918330956934
57,-2.753804097229615,-2.765094651495631,-2.7550118528269394,-1.9442290003746183,2.0348609867883765,1.9554463068999857,1.3375634232954048,-1.2993500018596822,-1.3677456898522418
58,0.9703334042198974,0.9677388605701872,0.9846203244703883,0.7102092742628987,-0.6487692784235644,-0.69350528564845,-0.919661078098851,0.8955800492779482,0.8826464018204236
59,1.8902864209001728,1.8657346268890165,1.8344412645445656,1.3117334416279376,-1.3133086050028449,-1.2972374768865915,0.539215108352127,-0.47585306103462255,-0.5144983581980065
60,-2.8591017316929324,-2.971401232695125,-2.928019548192722,-2.035064430545714,2.1825799196433016,2.0737197465984507,-0.8071669572115763,0.7121744098812646,0.8081427351088851
61,-0.15521120362074237,-0.19513674715282558,-0.24904760963687314,-0.11822772707828547,0.15779703111711066,0.17610011845224915,1.1457676341474996,-1.1325629536283706,-1.1356413092026716
62,2.43789071143574,2.3974210256702655,2.5442261695484385,1.6952349634423838,-1.8117271911343438,-1.8028079005927096,0.4549220081852471,-0.4610792940293529,-0.4810065165014251
63,-1.2739860794838211,-1.2619645126145134,-1.2686064186857147,-0.9204555263597974,0.940682287659521,0.9065635686424245,1.0424563325222198,-1.0314304550412874,-0.9698681654253355
64,-0.6494166358215662,-0.6275318468681536,-0.7566800445400207,-0.4652910532006698,0.4501076364643945,0.5344894067966437,1.610488465861923,-1.5808575356145096,-1.5966310261738952
65,-1.8987713395524204,-1.8836631681710965,-1.8992258927042218,-1.3296331820897014,1.3414645501052196,1.345295929910209,0.24776825198573127,-0.34972952666972335,-0.26196593979537697
66,-1.0362413180632877,-1.0224007168029714,-1.044204860100055,-0.7375790574426926,0.6862935866562612,0.740188430129713,-1.6568151505056468,1.5984942362541812,1.6119346648619246
67,-1.3299864733825872,-1.3756020257986374,-1.3988451467640923,-0.945364844732548,0.9808648767349847,0.9917304555520027,0.2515441079641747,-0.28339553660306527,-0.2640197967748791
68,1.7727235848647789,1.6995413986104797,1.8306891622308854,1.2697420037384024,-1.2363244227840884,-1.3019919953937937,1.3269246058916921,-1.3272176869949082,-1.3505871561567622
69,1.2047300545801007,1.2447855542341932,1.1818619316848304,0.8404779864234027,-0.8356668431672047,-0.8426848054184497,0.5416307501490186,-0.4480204804435963,-0.521628032810684
70,0.40638494250039997,0.3325050969797647,0.408449605427601,0.30460042559414396,-0.26769531599358043,-0.28774176681925107,0.07271387707770444,-0.12351606010439564,-0.10299784294379631
71,-1.7533936160532693,-1.655379304907396,-1.7676092323795884,-1.2466468937634805,1.255257684724595,1.2571864507023403,2.1526108127166204,-2.080182798981897,-2.1285321868030826
72,-0.8300304755948973,-0.8154305575460374,-0.8277112049403947,-0.6012840177841722,0.6528527647999903,0.5872446418415458,-0.9998778214145765,1.0055465063552251,1.0113720298310427
73,2.515361791076106,2.5211069352203257,2.5662384379515224,1.765388015001462,-1.862596685953891,-1.8171433672779833,0.5326952769285949,-0.516340767151843,-0.5293614598109244
74,-0.23920482192929787,-0.21974006253687173,-0.2089212891788185,-0.18501293153716436,0.13313009183640512,0.14858365361572262,-1.6459589364540168,1.6048427835929142,1.6267746733426212
75,-0.10870515993274371,-0.1317976719661249,-0.13129950131984192,-0.07859128256404463,0.16049901292271962,0.09479431237992636,-0.5619591763583027,0.5748260552336735,0.6055159730029112
76,0.9572945738443431,0.9933956219849642,1.036068981738189,0.6542547955249619,-0.6969246186079612,-0.7337090585165834,-0.5938546015628696,0.6058159912197872,0.5794640206874115
77,0.8601786744536679,0.8535098739983411,0.9371883288419698,0.5956132553664863,-0.6406461656364186,-0.6643902942819667,-0.005115296439627992,0.01557626985377042,0.04225555920644164
78,0.9445039219566287,0.902606663370521,0.8713437920052665,0.6390744823916777,-0.5869836232293936,-0.6169572878274052,-0.5116523832983456,0.5751277474490459,0.47822161279142944
79,1.5141252908557772,1.5363294891850636,1.458397816430066,1.0739064641736704,-1.0768408450956386,-1.0283446439631156,0.12160189932359576,-0.059692267011241196,-0.10646060673679525
80,0.28087954321250214,0.41705821777424423,0.25032133177771076,0.19111445126376292,-0.299543363083023,-0.1766663985793707,-0.8927204214682004,0.9098317134510345,0.8434524159017891
81,-1.8435569377390566,-1.8993481938810157,-1.7673027265806027,-1.3084629757997126,1.452858556656446,1.2581709387863322,0.2029229281747498,-0.19637432845170968,-0.19232206011724862
82,1.4950048053990908,1.4836170828983977,1.4858691453600752,1.0719075284114634,-1.100941893727679,-1.0550581603188507,-0.34610034831396497,0.326223152736404,0.31963518104640387
83,0.6263831805918734,0.6929688298546879,0.5977871139884208,0.4426942119601413,-0.506419964695281,-0.4227618114979404,0.8678471467902126,-0.8874651860398479,-0.8685185246459763
84,0.6397424828431597,0.6151351917965475,0.638042797867814,0.4579295332178835,-0.3807688479616158,-0.4442883704121414,0.03399819500996726,-0.027360721047417963,-0.002924909452056701
85,-2.065033297948734,-1.9970809942486492,-2.0762404363323115,-1.446447337993816,1.534112394116054,1.4700569538102966,-1.590255260617345,1.5923594154915206,1.5828793921633473
86,-2.207877542511582,-2.1536389095350907,-2.2156764752952616,-1.5677425989019915,1.5131588686516833,1.5713047416621992,0.9794755491813768,-0.9419331236527337,-0.9926779652996581
87,-1.8814401551777236,-1.8806593541267267,-1.9349220277004913,-1.3290691445950937,1.4024890146402254,1.374338724409449,0.319214250303799,-0.2925986877915357,-0.33300102671953213
88,0.3912284425712128,0.38255703005043706,0.35157050527783656,0.2713169400268684,-0.19472370152938945,-0.25018571761983877,0.20642592791280365,-0.21034721097750864,-0.21333907841270586
89,1.9045121897904593,1.9515263918173011,1.891154130700219,1.3697926252734203,-1.337789161159618,-1.3411101068752538,-0.7909202470923579,0.7661095749698501,0.8214248256955459
90,0.5390633321515659,0.5001901194297087,0.60814212018897,0.36701154156013993,-0.37276484430639323,-0.4287547885737295,-1.3200522899276543,1.2665133058873586,1.3087970185444808
91,-1.0436848589380447,-1.0056400343197904,-0.9792267940641315,-0.7313839974960732,0.7235924387933568,0.6990493235330897,-0.6907350703002684,0.6837492401811963,0.6310507942017487
92,0.9806594135052433,1.0507470441195068,1.026443749201487,0.6932311032933398,-0.7136605108952352,-0.7250825607081726,-0.9726713830212436,0.9540721893034028,0.9461771371619982
93,-1.3491578542855676,-1.2875751876380461,-1.3309915445647178,-0.9521367102627907,0.9805774928438847,0.940465941619171,-1.0701297816815059,1.0797898781924737,1.02554188549291
94,-0.16890903586864775,-0.11885112980700507,-0.29950281467214257,-0.13308637979781257,0.12128399388188693,0.20770819854778966,0.4866237580797672,-0.45655528792575184,-0.5476179365959262
95,-0.14802690600295806,-0.19692948460628468,-0.05900853793245721,-0.10578883544693063,0.10781650000505855,0.041682001815719225,0.6725804455004876,-0.6335590679135812,-0.693250664718173
96,-0.25081464174909107,-0.216916840789655,-0.19491403273358943,-0.2162989749924914,0.19756182010920398,0.13374468663035166,-0.5286425285104103,0.5656918827734934,0.5857680171934488
97,2.07304801248545,2.069574808913462,2.0545820444859295,1.469820303142497,-1.5393580587918683,-1.4557741459869917,-0.05249539502107363,0.02239270564493967,0.10791225862858528
98,1.3660861343805752,1.3132180827230562,1.3336669658166225,0.988725582858723,-1.0023525698742894,-0.9476163277128977,1.1956482220511708,-1.2080152048467965,-1.1490337077738548
99,-0.7878537244681636,-0.7948597721830668,-0.7785501231275932,-0.5468444990895821,0.6480746793021712,0.550650261142511,-1.3495425053773125,1.3753164480610578,1.2327981029329884
